File Name	Index	Sentence
DGAAR21000037.wav	160	정말로 그 무집이 흐트러지지 않고 모양 그대로 유지하고 있어요.
DGAAR21000037.wav	161	무를 많이 드셔서 참 좋은 것 같아요.
DGAAR21000037.wav	162	소화가 잘 되는 음식이잖아요.
DGAAR21000037.wav	163	이렇게 다시 국물을 이용하니까 요리가 아주 깨끗하고 정갈한 느낌이 드네요.
DGAAR21000037.wav	164	자, 푸짐하게 듬뿍 소스를 뿌리시고요.
DGAAR21000037.wav	165	그런데 오늘은 장식을 무순으로 장식을 합니다.
DGAAR21000037.wav	166	왜 그러냐면 무하고 무순은 거의 같은 계통이에요.
DGAAR21000037.wav	167	그래서 같은 계통의 장식을 하는 게 훨씬 더 느낌이 좋고요.
DGAAR21000037.wav	168	맛도 어울리겠네요.
DGAAR21000037.wav	169	무와 무순.
DGAAR21000037.wav	170	파릇파릇하게 뿌려주시면 돼요.
DGAAR21000037.wav	171	와 정말 근사합니다
DGAAR21000037.wav	172	드실 때는 무하고 생선하고 이렇게 해서 같이 곁들여서 드시면 좋겠고요
DGAAR21000037.wav	173	자 이렇게 해서 푸짐하고 생각보다 튀기는 과정만 빼면 그렇게 많이 어렵진 않았던 것 같아요
DGAAR21000037.wav	174	가자미 튀김이 완성됐습니다
DGAAR21000037.wav	175	인식 가정요리 가자미 튀김이 정말 근사하게 완성이 됐습니다
DGAAR21000037.wav	176	시식 좀 해볼까요 선생님?
DGAAR21000037.wav	177	저는 흰살 생선을 너무 좋아해서요
DGAAR21000037.wav	178	과연 이렇게 아삭아삭 튀겨놓은 가자미가 어떤 맛일지 너무 궁금해지는데
DGAAR21000037.wav	179	일단은 가자미와 무를 전부 다 소화가 잘 되고 무도 소화가 잘 되고 흰살 생선도 소화가 잘 되는 생선이기 때문에 꼭 해서 드시면 좋을 것 같아요.
DGAAR21000037.wav	180	먹어볼게요.
DGAAR21000037.wav	181	바삭바삭하고 무즙이 아삭아삭 시원한 맛을 내주는데요.
DGAAR21000037.wav	182	이 담백한 흰살 생선과 무즙, 무순이 정말 조화롭다는 느낌이 들어요.
DGAAR21000037.wav	183	최고의 요리, 맛있는 리플.
DGAAR21000037.wav	184	요리하다 보면 이때는 어떻게 해야 되지?
DGAAR21000037.wav	185	하고 고개를 갸우뚱하게 될 때가 있는데요.
DGAAR21000037.wav	186	그런 고민은 맛있는 리플에서 확실하게 해결해 드릴게요.
DGAAR21000037.wav	187	방송을 보고 많은 분이 질문을 보내주셨는데요.
DGAAR21000037.wav	188	선생님, 일식 요리할 때는 튀김이 많잖아요.
DGAAR21000037.wav	189	그런데 튀길 때 전분가루를 쓰게 되는데 구체적으로 어떤 전분을 써야 되나요?
DGAAR21000037.wav	190	라는 질문을 보내주셨어요.
DGAAR21000037.wav	191	네, 전분가루는 크게 두 가지로 나눌 수가 있는데요.
DGAAR21000037.wav	192	감자 전분과 옥수수 전분 두 가지로 나눌 수가 있어요.
DGAAR21000037.wav	193	그런데 감자 전분은 소스 만들 때 가미해서 쓰는 경우가 많고요.
DGAAR21000037.wav	194	옥수수 전분은 튀김할 때 튀김옷으로 쓰는 경우가 많습니다.
DGAAR21000037.wav	195	그래서 꼭 그렇게 사용하시면 되겠습니다.
DGAAR21000037.wav	196	네, 또 다른 질문을 하나 더 보내주셨어요.
DGAAR21000037.wav	197	일본 요리를 즐기다 보면 한식 요리와는 달리 참 다양한 그릇을 접하게 되는데 일식 요리는 그만큼 그릇이 중요한가요 선생님?
DGAAR21000037.wav	198	네 일식 요리는 그릇을 많이 중요시 여기는데요.
DGAAR21000037.wav	199	전부 재료의 맛을 즐기기 위해서 크기와 모양과 깊이를 달리합니다.
DGAAR21000037.wav	200	네 그렇군요.
DGAAR21000037.wav	201	여러분 맛있는 리플 궁금증이 다 해결되셨나요?
DGAAR21000037.wav	202	내일도 맛있는 리플에서 여러분의 궁금증을 해결해 드리겠습니다.
DGAAR21000037.wav	203	네 이번에 해볼 요리는 토마토 고기 볶음입니다.
DGAAR21000037.wav	204	선생님 고기는 굉장히 얇게 점여 놓은 걸 준비해 주셨네요.
DGAAR21000037.wav	205	네.
DGAAR21000037.wav	206	오늘 고기 얇기는 되도록 얇아야 좋습니다.
DGAAR21000037.wav	207	왜냐하면 토마토와 같이 곁들여서 먹어야 되는 요리이기 때문에 얇게 제가 점여 왔어요.
DGAAR21000037.wav	208	굉장히 얇고요.
DGAAR21000037.wav	209	부위가 어떤 부위인가요?
DGAAR21000037.wav	210	네.
DGAAR21000037.wav	211	오늘은 차돌박이 부위를 준비해 왔어요.
DGAAR21000037.wav	212	그래서 이제 고기를 하나하나 한 켜씩 이렇게 놓으시고요.
DGAAR21000037.wav	213	여기 또 고기도 밑간을 해야 되죠.
DGAAR21000037.wav	214	네, 너무 안 하면 소스가 아무리 있다 하더라도 간이 심심하니까 조금씩만, 약간만 오늘은 뿌려주시면 좋겠고요.
DGAAR21000037.wav	215	이렇게 다.
DGAAR21000037.wav	216	켜켜이 예쁘게 나서 간이 잘 되도록.
DGAAR21000037.wav	217	그럼 소금과 후추로 간하겠습니다.
DGAAR21000037.wav	218	네, 소금 좀 뿌리시고요.
DGAAR21000037.wav	219	그 다음에 후추 좀 뿌리시고요.
DGAAR21000037.wav	220	소금, 후추 이렇게 뿌려서 몇 분 정도 둬야 돼요?
DGAAR21000037.wav	221	한 5분에서 10분 정도가 제일 좋을 것 같고요.
DGAAR21000037.wav	222	네.
DGAAR21000037.wav	223	이렇게 얇게 점인 고기는 밑간을 해두고 이렇게 놔두시고요.
DGAAR21000037.wav	224	이번에는 토마토 손질을 해야 될 텐데 정말 잘 익었어요.
DGAAR21000037.wav	225	토마토가.
DGAAR21000037.wav	226	네.
DGAAR21000037.wav	227	되도록이면 토마토 구입하실 때는 빨간색을 구입하셔야 제일 좋은 토마토가 되겠습니다.
DGAAR21000037.wav	228	그래서 옆으로 한번 얇게 썰어보세요.
DGAAR21000037.wav	229	몇 미리 정도로 썰까요?
DGAAR21000037.wav	230	한 1, 2미리 정도 얇게 썰어주시면 좋겠고요.
DGAAR21000037.wav	231	만숙토마토를 횡단면으로 예쁜 모양이 나도록
DGAAR21000037.wav	232	네, 이제 이렇게 해서 오늘 잡수실 접시에 막바로 놓으시면 제일 좋겠고요
DGAAR21000037.wav	233	만든 접시에 바로요?
DGAAR21000037.wav	234	네 이렇게 그냥 보기 좋게 담아주면 되나요?
DGAAR21000037.wav	235	이번에는 양파, 양파 손질은 어떻게 할까요?
DGAAR21000037.wav	236	양파는 매운기가 많기 때문에 오늘 잡수실 사이즈로 썬 다음에 찬물에 담궈두셨다가 채반에 좀 건져주시면 제일 좋겠습니다
DGAAR21000037.wav	237	아주 얇게 슬라이트 하시네요.
DGAAR21000037.wav	238	네, 이렇게 얇게.
DGAAR21000037.wav	239	양파가 굉장히 물에다 넣기 때문에 맵지 않아요.
DGAAR21000037.wav	240	그래서 오늘 잡수시는데 오늘은.
DGAAR21000037.wav	241	익히거나 이러지 않고 샐러드로 먹을 때는 매운맛이 느껴지면 아이들도 싫어하고 이러니까 찬물에 담궈서 매운맛을 한번 뺄게요.
DGAAR21000037.wav	242	조금 담궈놓으시고요.
DGAAR21000037.wav	243	꽈리고추 있어요?
DGAAR21000037.wav	244	네, 까비 고추는 안 매운 부위로 좀 사셔서요.
DGAAR21000037.wav	245	그 다음에 꼭지를 따시고, 그 다음에 반을 달르셔서, 그 다음에 씨를 좀 다소 뺀 다음에 완전히 안 빼셔도요.
DGAAR21000037.wav	246	어느 정도만 터시면 되고요.
DGAAR21000037.wav	247	가운데 씨를 제거하는.
DGAAR21000037.wav	248	네, 이렇게 해서 되도록이면 얇게 채를 썰어주시면 좋겠어요.
DGAAR21000037.wav	249	네.
DGAAR21000037.wav	250	한번 얇게 썰어 보세요.
DGAAR21000037.wav	251	한번 이렇게 해서.
DGAAR21000037.wav	252	양파도 굉장히 얇게 썰으셨고 꽈리고추도 씹혔을 때 너무 강하지 않게
DGAAR21000037.wav	253	네, 그래서 이제 만약에 꽈리고추가 맵다고 생각하실 때는 양파하고 똑같이 물에 넣으셨다가 건지셔도 똑같은 원리입니다
DGAAR21000037.wav	254	그래서 그렇게 해주시면 좋겠고요
DGAAR21000037.wav	255	여름에 많이 맵고요
DGAAR21000037.wav	256	겨울에는 좀 덜 매우니까 그냥 얹으시면 좋겠고요
DGAAR21000037.wav	257	그러면 이제 다 거의 준비가 됐고요
DGAAR21000037.wav	258	그다음에 소스를 만들어서 얹어야 되거든요.
DGAAR21000037.wav	259	재료 손질은 비교적 간단하네요.
DGAAR21000037.wav	260	선생님.
DGAAR21000037.wav	261	네.
DGAAR21000037.wav	262	자연 그대로 먹을 수 있어서 좋고요.
DGAAR21000037.wav	263	그다음에 오늘 소스는 어떻게 준비를 할까요?
DGAAR21000037.wav	264	소스는 제가 양에 맞춰서 전부 다 준비가 됐습니다.
DGAAR21000037.wav	265	식초와 식용유.
DGAAR21000037.wav	266	네.
DGAAR21000037.wav	267	이제 그 다음에 간장인가요?
DGAAR21000037.wav	268	네.
DGAAR21000037.wav	269	간장.
DGAAR21000037.wav	270	마늘 다진 것도 있어요.
DGAAR21000037.wav	271	네.
DGAAR21000037.wav	272	마늘을 이 정도로 다지시면 좋겠고요.
DGAAR21000037.wav	273	네.
DGAAR21000037.wav	274	그 다음에 이제 오늘은 거품기로.
DGAAR21000037.wav	275	네.
DGAAR21000037.wav	276	왜냐하면 식용유가 들어가니까 이게 좀 분리가 되네요.
DGAAR21000037.wav	277	네.
DGAAR21000037.wav	278	그래서 오늘은 조금만 넣어주세요.
DGAAR21000037.wav	279	네.
DGAAR21000037.wav	280	저거 넣을게요.
DGAAR21000037.wav	281	그다음에 이제 팬을 달궈서 고기를 굽는 사이에 조금만 저어주세요.
DGAAR21000037.wav	282	여러분들은 이렇게 샐러드라 하지만 주식이 될 만한 샐러드를 요새는 드시면 좋을 것 같아요.
DGAAR21000037.wav	283	고기다, 야채만 드신다 하지 마시고 이렇게 고기와 같이 드시면 좋을 것 같아요.
DGAAR21000037.wav	284	선생님 고기가 얇아서 그런지 금방 익네요.
DGAAR21000037.wav	285	네, 그러니까 소스까지 준비해 놓으시고 고기를 구워도 괜찮습니다, 오늘은.
DGAAR21000037.wav	286	그래서 이제 고기가 거의 다 구워졌어요.
DGAAR21000037.wav	287	그러면 오늘은 차돌박이 부위이기 때문에 기름이 좀 있거든요.
DGAAR21000037.wav	288	그런데 맛이 있는 고기이기 때문에 다 구우신 다음에 기름을 조금 빼셔야겠어요.
DGAAR21000037.wav	289	네, 조금만 빼주시고요.
DGAAR21000037.wav	290	아휴, 아주 맛있게 육즙이 쫙 느껴집니다.
DGAAR21000037.wav	291	잠깐 기름을 좀 뺄게요.
DGAAR21000037.wav	292	샐러드다 보니까 뜨거운 채로 옮기는 것보다는 좀 식히는 게 좋을 것 같아요.
DGAAR21000037.wav	293	조금만 기름을 빼시면 자연히 식혀지니까요.
DGAAR21000037.wav	294	너무 걱정하지 마시고 이제 이렇게 이 정도 기름을.
DGAAR21000037.wav	295	토마토는 그릇에 잘 담겨 있고요.
DGAAR21000037.wav	296	이제 고기도 완성이 됐고.
DGAAR21000037.wav	297	이제 소스 마지막 부분에 지금 마늘을 넣으면 되겠고요.
DGAAR21000037.wav	298	다진 마늘을 넣겠습니다.
DGAAR21000037.wav	299	식초와 식용유가 분리되지 않도록 정말 잘 저어주는 게 소스의 관건인 것 같아요
DGAAR21000037.wav	300	샐러드 할 때마다 항상 그걸 염두에 두시고 오래 저어주시면 좋겠고요
DGAAR21000037.wav	301	고기를 어떻게 올리나요?
DGAAR21000037.wav	302	토마토 위에 군데군데 이렇게 먹기 편하게 얹어주시고요
DGAAR21000037.wav	303	토마토와 고기는 이렇게 층층이 얹어졌고요
DGAAR21000037.wav	304	이제는 또 뭐를 해야 되죠 선생님?
DGAAR21000037.wav	305	아까 찬물에 담궈놓은 양파가 있죠
DGAAR21000037.wav	306	그래서 채반에 좀 걸러서 물기를 빼시고요.
DGAAR21000037.wav	307	이제 매운맛도 한결 좀 감해졌을 것 같아요.
DGAAR21000037.wav	308	네.
DGAAR21000037.wav	309	그래서 이제 시원한 양파가 됐고요.
DGAAR21000037.wav	310	물기를 좀 제거할까요?
DGAAR21000037.wav	311	네.
DGAAR21000037.wav	312	꾹꾹 눌러서 양파의 물기를 제거합니다.
DGAAR21000037.wav	313	네.
DGAAR21000037.wav	314	이제 제거한 양파를 고기 위에 얹으시고요.
DGAAR21000037.wav	315	네.
DGAAR21000037.wav	316	이렇게 보니까 굉장히 먹음직스러워요.
DGAAR21000037.wav	317	네, 여러 가지를 같이 먹어서 제일 좋은.
DGAAR21000037.wav	318	마지막에 아까 준비한 까리꼬치.
DGAAR21000037.wav	319	까리꼬치를 위에다 얹으시면 되겠고요.
DGAAR21000037.wav	320	색색깔 참 보기 좋네요.
DGAAR21000037.wav	321	빨갛고 하얗고 초록이고.
DGAAR21000037.wav	322	네, 한 가지만 드시지 마시고 항상 이렇게 고기와 야채와 같이 드시면 좋겠습니다.
DGAAR21000037.wav	323	그래서 이제 소스를 아까 마늘을 얹으셨죠.
DGAAR21000037.wav	324	소스를 만들어서.
DGAAR21000037.wav	325	마지막에 위에 그냥 뿌려주시기만 하면 되나요?
DGAAR21000037.wav	326	네.
DGAAR21000037.wav	327	위에다 이렇게 뿌려주시는데요.
DGAAR21000037.wav	328	여기서 주의하실 거는 오늘은 한 반만 뿌리시고 예를 들어서 여기에 맞는 정량의 소스지만은 이렇게 반만 뿌려서 드시다가 좀 더 추가해서 드시고 그래도 좋을 것 같아요.
DGAAR21000037.wav	329	한꺼번에 다 뿌리지 말고요?
DGAAR21000037.wav	330	네.
DGAAR21000037.wav	331	그래요.
DGAAR21000037.wav	332	그렇게 해야지 어떤 분은 조금 더 싱거운 거 어떤 분은 조금 더 짠 거 그러니까 걱정하지 마시고 이렇게 해서 하는 게 좋아요.
DGAAR21000037.wav	333	반만 먼저 여기에 소스를 버무리고 나머지는 개인 앞으로 소스를 더 드려도 괜찮을 것 같네요.
DGAAR21000037.wav	334	네.
DGAAR21000037.wav	335	도마도에서도 즙이 나오고 고기에서도 즙이 나오고 야채가 어우러져서 즙이 나오기 때문에 소스를 잡숴가면서 더 뿌리시는 게 더 좋은 방법인 것 같아요.
DGAAR21000037.wav	336	진짜 맛있는 샐러드 그리고 맛있는 샌드위치 먹을 때 느낌 있잖아요.
DGAAR21000037.wav	337	고기의 육즙과 각각의 야채와 채소에서 나온 육즙이 입안에 쫙쫙 퍼져요
DGAAR21000037.wav	338	선생님 소스 맛과도 정말 조화로운 그런 느낌이네요
DGAAR21000037.wav	339	요리에서 가장 중요한 것은 아마 맛의 조화가 아닐까 싶은데요
DGAAR21000037.wav	340	각각의 재료가 자신의 고유의 맛을 내면서도 또 함께 어우러져서 조화를 이루는 것 가장 중요할 것 같습니다
DGAAR21000037.wav	341	최고 요리 비결 홈페이지에 오셔서요
DGAAR21000037.wav	342	기초적인 요리 상식도 배워가시고 또 궁금증도 말끔히 해결하시기 바랍니다.
DGAAR21000037.wav	343	내일도 아주 특별한 요리가 준비되어 있는데요.
DGAAR21000037.wav	344	선생님 내일은 또 어떤 걸 소개해 주실 건가요?
DGAAR21000037.wav	345	간장 소스로 만든 참치 초밥하고요.
DGAAR21000037.wav	346	두루 양배추 쌈을 내일은 해보도록 하죠.
DGAAR21000037.wav	347	네.
DGAAR21000037.wav	348	내일도 오늘과 같은 시간에 메모지 꼭 준비해서 오세요.
DGAAR21000037.wav	349	내일 뵙겠습니다.
DGAAR21000037.wav	350	고맙습니다.
AHAAR21001157.wav	0	연말 모임 이런 음식 어떻습니까?
AHAAR21001157.wav	1	오늘은 두 번째 시간인데 동물의 세계에 있어서는 음식이라는 것이 구애의 도구로 사용한다고 해요.
AHAAR21001157.wav	2	수컷이 암컷을 막 사랑해서 표현을 할 때 그 음식을 주면 더 사랑을 듬뿍 받겠죠.
AHAAR21001157.wav	3	그 사랑을 또 받아들이고 역시 사람도 마찬가지인 것 같아요.
AHAAR21001157.wav	4	친미감을 나타내는 최상의 표현이 같이 푸짐하게 음식을 해놓고 먹으면서 대화 나누는 것.
AHAAR21001157.wav	5	이거 정말 어려운 이유도 같이 만나서 음식을 먹으면서 대화를 하면은 아주 가깝게 지낼 수 있지 않을까 이런 생각해보는데 그렇다면 음식을 먼저 장만을 해야 되는데 무슨 음식을 장만해야 되느냐 이거 고민이잖아요.
AHAAR21001157.wav	6	함께 지켜보시면 될 것 같습니다.
AHAAR21001157.wav	7	오늘도 도움 말씀 주신 선생님은요 요리연구가 김지경입니다.
AHAAR21001157.wav	8	안녕하세요.
AHAAR21001157.wav	9	반갑습니다.
AHAAR21001157.wav	10	그리고 반갑습니다.
AHAAR21001157.wav	11	더욱더 아름다워지셨어요.
AHAAR21001157.wav	12	감사합니다.
AHAAR21001157.wav	13	요즘에 보니까 아이가 유치원 다녀서 학위 발표한다고 해요.
AHAAR21001157.wav	14	걱정을 했는데 음식을 한 가지씩 다 맡아서 해와서 발표해 보면서 음식 먹으면서 분위기가 아주 좋았어요.
AHAAR21001157.wav	15	포틀록 파티를 말씀하시는 것 같아요.
AHAAR21001157.wav	16	몰라 제목은 모르는데 아무튼 그렇게 여러 시.
AHAAR21001157.wav	17	네, 푸들러 파티는 사실은 사전적 의미는 집에 있는 음식을 가지고 손님이 오셨을 때 그냥 이렇게 장만해서 내놓는 건데요.
AHAAR21001157.wav	18	실제로는 이렇게 참석하시는 분들이 음식을 요새는 갖고 오세요.
AHAAR21001157.wav	19	마실 거, 먹을 거 다 갖다가 이렇게 펼쳐놓고 장을 펼치는 겁니다.
AHAAR21001157.wav	20	그래서 이렇게 다 드시는 건데요.
AHAAR21001157.wav	21	외국에서는 이게 굉장히 보편화가 돼 있어요.
AHAAR21001157.wav	22	그래서 친구들 모임에 많이들 갖고 오신다는 얘기죠.
AHAAR21001157.wav	23	좋더라고요.
AHAAR21001157.wav	24	편하고요.
AHAAR21001157.wav	25	지금 한 접시 파티라고 그러셨잖아요.
AHAAR21001157.wav	26	이거의 장점이 또 많아요.
AHAAR21001157.wav	27	그래요?
AHAAR21001157.wav	28	일단은 음식을 해야 된다는 부담감에서 벗어날 수 있고요
AHAAR21001157.wav	29	사랑이 되죠
AHAAR21001157.wav	30	그리고 또 이웃의 맛있는 음식을 맛볼 수 있는 기회도 있는데 어떤 집에 초대를 가면 음식은 많지만 모든 것이 다 맛있을 수는 없거든요
AHAAR21001157.wav	31	정말 맛있는 음식만 이렇게 빼먹을 수 있는 거죠
AHAAR21001157.wav	32	근데 또 나쁜 것도 있다고 생각해
AHAAR21001157.wav	33	뭐냐면 요리 솜씨가 들통나니까 어쩌다가 하는 사람들은 좀 피곤하잖아요
AHAAR21001157.wav	34	그런데 이제는 모양도 좋고 요리 솜씨도 아주 간편하면서 실력 발휘할 수 있는 거는 그런 요리들은 없을까?
AHAAR21001157.wav	35	또 고민을 하게 되죠.
AHAAR21001157.wav	36	있는데요.
AHAAR21001157.wav	37	사실은 혼자 모든 음식을 하게 되면 힘은 들지만 마음은 편안하거든요.
AHAAR21001157.wav	38	그런데 이렇게 가려면 옷을 잘 입는 것보다는 음식을 정말 맛깔스럽게 해 갖고 가야만 더 튈 것 같아요.
AHAAR21001157.wav	39	그래서 국물이 없는 음식하고요.
AHAAR21001157.wav	40	그다음에 나중에 국물이 있어도 살짝 데우기만 하는 정도의 음식이면 좋을 것 같아요.
AHAAR21001157.wav	41	그리고 무침 정도.
AHAAR21001157.wav	42	튀김은 하면 안 돼요.
AHAAR21001157.wav	43	네, 눅지기 때문에.
AHAAR21001157.wav	44	그렇다면 그거에 다 적당한 음식을 어떤 걸 고르겠어요?
AHAAR21001157.wav	45	제가 또 배워왔죠.
AHAAR21001157.wav	46	뭐냐면요.
AHAAR21001157.wav	47	바로 구절판과 삼색 밀쌈이거든요.
AHAAR21001157.wav	48	많이 들어놓으셨을 거예요.
AHAAR21001157.wav	49	그래요.
AHAAR21001157.wav	50	하지만 만드는 법이 다릅니다.
AHAAR21001157.wav	51	함께 보시죠.
AHAAR21001157.wav	52	이 양념장은 일반적인 불고기 양념할 때 그 양념장이죠?
AHAAR21001157.wav	53	네, 그 불고기 양념장을 하시면 되는데요.
AHAAR21001157.wav	54	배나 사과, 양파는 집어넣지 말고 만드시면 될 것 같아요
AHAAR21001157.wav	55	그래서 제가 볼에다 놓고요 이렇게 고기를 놓고 이제 조물조물 묻혀서 해야 되는데요
AHAAR21001157.wav	56	이것도 재밌어요
AHAAR21001157.wav	57	많은 분들은 고기를 프라이팬에다 놓고 양념장을 얹어서 볶는 사람들이 많지만 주재료에 간이 안 들어가거든요
AHAAR21001157.wav	58	그래서 이렇게 고기채를 다 썰어놓은 데다가 양념장을 얹어가지고 조물조물 묻혀서 간이 들어가게 준비해주세요
AHAAR21001157.wav	59	이렇게 묻힐 때 손가락을 펴서 조물조물하게 되면 고기 결 사이사이로 간이 들어가서 맛있어지죠
AHAAR21001157.wav	60	그리고 여기에 표고도 묻혀야 되거든요
AHAAR21001157.wav	61	그래서 표고도 이렇게 곱게 채 썰어놓은 거에다가 간장, 설탕, 참기름 세 가지만요?
AHAAR21001157.wav	62	네, 이렇게 넣어서 이렇게 해주시고요.
AHAAR21001157.wav	63	이거를 이제 조물조물 묻힌 다음에 볶으시면 되거든요.
AHAAR21001157.wav	64	그래서 표고에도 간이 들어가라고 이렇게 조물조물 해놨습니다.
AHAAR21001157.wav	65	또는 이렇게 간장, 참기름, 설탕 아니고요.
AHAAR21001157.wav	66	다진 마늘, 다진 파를 넣어도 상관은 없어요.
AHAAR21001157.wav	67	그런데 단지 볶아놨을 때 깔끔한 맛은 좀 적겠죠.
AHAAR21001157.wav	68	네, 그러면 이제 한번 볶아보도록 하겠습니다.
AHAAR21001157.wav	69	이렇게 불을 켜고 고기부터 제가 볶아보도록 하는데요.
AHAAR21001157.wav	70	고기를 볶을 때는 식용유를 두르지 말아요.
AHAAR21001157.wav	71	식용유를 두르게 되면 너무 느끼하거든요.
AHAAR21001157.wav	72	지금 여기 고기에는 볶다 보면 육즙도 나오고요.
AHAAR21001157.wav	73	그다음에 참기름도 들어가 있고 간장도 들어가 있기 때문에 별도로 식용유를 사용 안 하셔도 되거든요.
AHAAR21001157.wav	74	이렇게 다 담아봤는데요.
AHAAR21001157.wav	75	마음에 드세요?
AHAAR21001157.wav	76	마음에 드는데 중간이 빠진 것 같아요.
AHAAR21001157.wav	77	왜 찐빵에 안 꼬 없는 것 같죠?
AHAAR21001157.wav	78	이렇게 담았으면 한번 옮겨보고 밀전병을 만들어보도록 하겠습니다.
AHAAR21001157.wav	79	자 여기 보시게 되면 이 정도로 포로랑 이렇게 그래서 밀가루 한 컵에 처음 부치시는 분은 물 한 컵 정도면 되고요
AHAAR21001157.wav	80	동량으로요?
AHAAR21001157.wav	81	네 안 그러면 나는 고수다 하는 사람은 1과 4분의 1컵을 넣게 되면 좀 질어요
AHAAR21001157.wav	82	근데 질게 부쳐야만 얇으면서도 먹으면 혀에서 착착 붙는 맛이 있거든요
AHAAR21001157.wav	83	자 그러면 이제 이거를 부쳐보도록 하겠습니다
AHAAR21001157.wav	84	자 이렇게 프라이팬이 이제 다 부어줬으면요
AHAAR21001157.wav	85	식용유를 이렇게 집어넣고요
AHAAR21001157.wav	86	이걸 그냥 하는 게 아니라 깨끗한 키친타올로 팬을 마사지하듯이 닦아주세요.
AHAAR21001157.wav	87	지금 보게 되면 전부 기름이 키친타올의 슴이죠.
AHAAR21001157.wav	88	이렇게 다 만든 다음에 붙이시면 되는데요.
AHAAR21001157.wav	89	불 높낮이는 이 정도로 약한 불에서 붙여주셔야만 타지 않고 잘 되죠.
AHAAR21001157.wav	90	이 정도 약불에서 프라이팬에 올려놓고요.
AHAAR21001157.wav	91	붙이실 때는 이렇게 잘 저어서 붙여주시는데요
AHAAR21001157.wav	92	제 손을 이렇게 보시게 되면요
AHAAR21001157.wav	93	수저 잡은 게 재미있어요
AHAAR21001157.wav	94	이렇게 잡게 되면 불편해요
AHAAR21001157.wav	95	그래서 수저를 위에서 아래로 이렇게 집어서요
AHAAR21001157.wav	96	한 수저를 여기다 전부 이렇게 떠나요
AHAAR21001157.wav	97	떠놓고는 펜하고 수저 사이에 밀가루 집이 이렇게 돌아가게끔 돌린다는 얘기예요
AHAAR21001157.wav	98	자르다가 여기 하다 보면 이렇게 찢어지면 이렇게 하면 되는데요
AHAAR21001157.wav	99	여기 보면 묻었던 자국이 있는데요
AHAAR21001157.wav	100	그거는 계속하게 되면 묶거든요.
AHAAR21001157.wav	101	그럴 땐 깨끗하게 닦으면서 이렇게 붙여주면 되죠.
AHAAR21001157.wav	102	굉장히 까다로워요.
AHAAR21001157.wav	103	이거는요.
AHAAR21001157.wav	104	사실은 처음 하시는 분들은 어렵고요.
AHAAR21001157.wav	105	연습에 연습을 하셔야만 잘 붙여져요.
AHAAR21001157.wav	106	그래서 이렇게 뱅글뱅글하게 돌렸으면 되는데요.
AHAAR21001157.wav	107	지금 여기에 보게 되면요.
AHAAR21001157.wav	108	한쪽이 호로록 말리죠.
AHAAR21001157.wav	109	이렇게 말릴 때 익은 거거든요.
AHAAR21001157.wav	110	그럴 땐 뒤집기로 하는 것보다 이런 식으로 뒤집게 되면 잘 붙여져요.
AHAAR21001157.wav	111	지금 여기에 보면 이렇게 말리잖아요.
AHAAR21001157.wav	112	말리고 있어요.
AHAAR21001157.wav	113	네, 말리는 게 밑에서 익었다는 신호입니다.
AHAAR21001157.wav	114	뒤집어주게 되면 밀전병이 얇게 붙여지죠.
AHAAR21001157.wav	115	그래서 이런 것도 계속 반복이에요.
AHAAR21001157.wav	116	붙이고 나서는 또 키친타월에 기름 먹은 걸로 또 닦고 붙이고 닦고 붙이고 닦고 무슨 노래 같아요.
AHAAR21001157.wav	117	그렇게 붙여내신 게 지금 여기에 있는데 잣가루를 이렇게 솔솔 뿌리면 돼요, 그냥.
AHAAR21001157.wav	118	왜 뿌리는지 아세요?
AHAAR21001157.wav	119	잣가루를 뿌리게 되면 고소한 맛도 있지만 밀전병과 밀전병 사이에 붙지를 말라 깊은 뜻이 있었어요
AHAAR21001157.wav	120	이렇게 여러 개를 겹쳐놓으면 나중에 하나가 되잖아요
AHAAR21001157.wav	121	맞아요
AHAAR21001157.wav	122	그래서 이렇게 완성이 된 것을 여기에 담으면 되는데요
AHAAR21001157.wav	123	그대로 담으면 되죠
AHAAR21001157.wav	124	그대로 들어서 담으시면 돼요
AHAAR21001157.wav	125	수저로 붙였는데요
AHAAR21001157.wav	126	딱 맞아 떨어지죠
AHAAR21001157.wav	127	사이즈가 딱 맞네요
AHAAR21001157.wav	128	비료는 똑같은데 단지 다르다면 밀가루 색깔이 바뀌었다는 거예요.
AHAAR21001157.wav	129	맞아요.
AHAAR21001157.wav	130	제가 이걸 올려놓고 설명을 드릴게요.
AHAAR21001157.wav	131	이거는 지금 초록빛이 나는데 뭐예요?
AHAAR21001157.wav	132	이게 지금 시금치 물이거든요.
AHAAR21001157.wav	133	시금치 물이요?
AHAAR21001157.wav	134	네.
AHAAR21001157.wav	135	지금 치자 말려놓은 게 있거든요.
AHAAR21001157.wav	136	그래서 이 치자를 열매만 따서 열매를 잘라서 넣으시면 되는데요.
AHAAR21001157.wav	137	이게 안 잘라질 때는 칼로 하셔도 되고요.
AHAAR21001157.wav	138	또는 가위 같은 것으로 이렇게 하게 되면 여기다 놓고 잘라 볼게요.
AHAAR21001157.wav	139	속이 주황색이죠?
AHAAR21001157.wav	140	여기에서 이 물이 우러나오는 거군요.
AHAAR21001157.wav	141	맞아요.
